僵化,N1
僵硬,N1
胶柱鼓瑟,N1
浇薄,N1
浇漓,N1
骄傲,N1
骄傲自满,N1
骄横,N1
骄慢,N1
骄气,N1
骄人,N1
骄奢淫逸,N1
骄纵,N1
骄矜,N1
娇痴,N1
娇贵,N1
娇憨,N1
娇嫩,N1
娇气,N1
娇弱,N1
娇生惯养,N1
矫情,N1
矫情造作,N1
矫揉造作,N1
狡猾,N1
狡计多端,N1
狡兔三窟,N1
狡诈,N1
狡狯,N1
狡黠,N1
揭不开锅,N1
竭蹶,N1
洁身自好,N1
结结巴巴,N1
斤斤计较,N1
金刚努目,N1
紧巴,N1
紧巴巴,N1
近视,N1
荆棘载途,N1
惊爆,N1
惊人,N1
惊天动地,N1
惊险,N1
精力枯竭,N1
精神不振,N1
精神溜号,N1
经济拮据,N1
经验不足,N1
静僻,N1
净余,N1
窘促,N1
窘急,N1
窘困,N1
窘迫,N1
窘涩,N1
旧式,N1
拘礼,N1
拘执,N1
拒人于千里之外,N1
剧毒,N1
倔强,N1
倔头倔脑,N1
倔犟,N1
绝情,N1
开小差,N1
坎坷,N1
坎坷不平,N1
看风使舵,N1
靠不住,N1
苛刻,N1
磕磕绊绊,N1
磕头碰脑,N1
可悲,N1
可鄙,N1
可怖,N1
可耻,N1
可恶,N1
可骇,N1
可恨,N1
可惊,N1
可怜,N1
可怕,N1
可叹,N1
可有可无,N1
可憎,N1
刻板,N1
刻薄,N1
刻毒,N1
刻舟求剑,N1
坑坑洼洼,N1
坑洼,N1
坑洼不平,N1
空洞,N1
空洞洞,N1
空洞无聊,N1
空洞无物,N1
空乏,N1
空泛,N1
空幻,N1
空空洞洞,N1
空落落,N1
空头,N1
空虚,N1
空中楼阁,N1
恐怖,N1
抠门儿,N1
抠搜,N1
抠唆,N1
口蜜腹剑,N1
口是心非,N1
口头上,N1
枯寂,N1
枯涩,N1
枯燥,N1
枯燥乏味,N1
枯燥无味,N1
枯槁,N1
苦不唧,N1
苦口,N1
苦苦,N1
苦涩,N1
酷烈,N1
酷虐,N1
夸诞,N1
狂傲,N1
狂暴,N1
狂荡,N1
狂妄,N1
狂妄自大,N1
狂躁,N1
狂悖,N1
狂恣,N1
困顿,N1
困窘,N1
困苦,N1
困难,N1
困难重重,N1
困人,N1
阔绰,N1
阔气,N1
拉忽,N1
拉拉杂杂,N1
拉杂,N1
辣手,N1
来路不明,N1
来之不易,N1
赖皮,N1
懒到极点,N1
懒惰,N1
懒散,N1
狼狈,N1
狼狈不堪,N1
狼籍,N1
狼藉,N1
狼心狗肺,N1
浪荡,N1
劳而无功,N1
老大难,N1
老掉牙,N1
老赶,N1
老虎屁股摸不得,N1
老奸巨猾,N1
老奸巨滑,N1
老辣,N1
老派,N1
老气,N1
老气横秋,N1
老弱病残,N1
老实,N1
老式,N1
老朽,N1
累卵,N1
累赘,N1
累牍连篇,N1
肋脦,N1
冷冰冰,N1
冷淡,N1
冷峻,N1
冷酷,N1
冷酷无情,N1
冷冷,N1
冷冷清清,N1
冷厉,N1
冷落,N1
冷门,N1
冷漠,N1
冷峭,N1
冷清,N1
冷清清,N1
冷若冰霜,N1
冷销,N1
冷血,N1
冷噤,N1
离索,N1
离题,N1
离心离德,N1
理亏,N1
理屈,N1
理屈词穷,N1
理由不充分,N1
里出外进,N1
厉害,N1
厉声,N1
利令智昏,N1
利已,N1
利欲熏心,N1
哩哩啦啦,N1
哩哩罗罗,N1
哩溜歪斜,N1
连篇累牍,N1
良莠不齐,N1
两面光,N1
两面三刀,N1
寥寂,N1
潦草,N1
了不得,N1
了不起,N1
烈性子,N1
劣等,N1
劣质,N1
劣中之劣,N1
鳞状,N1
凛凛,N1
凛然,N1
吝啬,N1
零丁,N1
零零散散,N1
零零碎碎,N1
零乱,N1
零落,N1
零七八碎,N1
零散,N1
零碎,N1
零星,N1
伶仃,N1
凌乱,N1
凌杂,N1
令人不安,N1
令人齿冷,N1
令人恶心,N1
令人发指,N1
令人费解,N1
令人寒心,N1
令人敬畏,N1
令人困倦,N1
令人毛骨悚然,N1
令人恼火,N1
令人疲倦,N1
令人生气,N1
令人生厌,N1
令人讨厌,N1
令人厌恶,N1
令人厌倦,N1
令人遗憾,N1
令人折断腰,N1
令人窒息,N1
令人作呕,N1
溜号,N1
流里流气,N1
流气,N1
六亲不认,N1
漏洞百出,N1
鲁钝,N1
鲁莽,N1
碌碌,N1
碌碌无为,N1
驴唇不对马嘴,N1
率尔,N1
率然,N1
乱成一团,N1
乱纷纷,N1
乱哄哄,N1
乱烘烘,N1
乱乎,N1
乱了营,N1
乱乱哄哄,N1
乱虐并生,N1
乱蓬蓬,N1
乱七八糟,N1
乱套,N1
乱腾,N1
乱腾腾,N1
乱杂,N1
乱糟糟,N1
乱真,N1
乱嘈嘈,N1
落后,N1
落落寡合,N1
落寞,N1
落市,N1
落俗套,N1
落套,N1
落拓,N1
落伍,N1
麻痹,N1
麻烦,N1
麻麻黑,N1
麻木,N1
麻木不仁,N1
马虎,N1
马马虎虎,N1
埋汰,N1
卖不掉,N1
卖不动,N1
蛮不讲理,N1
蛮悍,N1
蛮横,N1
蛮横无理,N1
蛮荒,N1
满脸横肉,N1
满目疮痍,N1
漫不经心,N1
漫不经意,N1
漫无边际,N1
漫无目标,N1
漫无目的,N1
漫漶,N1
茫茫,N1
茫茫然,N1
盲目,N1
盲人瞎马,N1
莽苍,N1
莽莽苍苍,N1
莽莽撞撞,N1
莽撞,N1
猫哭老鼠,N1
毛糙,N1
毛毛躁躁,N1
毛手毛脚,N1
毛头毛脑,N1
毛躁,N1
冒牌,N1
冒失,N1
冒险,N1
冒有风险,N1
貌似强大,N1
貌似真实的,N1
贸贸然,N1
贸然,N1
没边儿,N1
没出息,N1
没骨头,N1
没好气,N1
没见过世面,N1
没教养,N1
没劲,N1
没理,N1
没礼貌,N1
没良心,N1
没两下子,N1
没轻没重,N1
没什么了不得,N1
没什么了不起,N1
没受过教育,N1
没头没脑,N1
没头脑,N1
没味,N1
没心没肺,N1
没心眼儿,N1
没意思,N1
没用,N1
没有教养,N1
没有礼貌,N1
没有头脑,N1
没有学问,N1
没有勇气,N1
媚俗,N1
闷气,N1
蒙昧,N1
蒙蒙,N1
蒙蒙胧胧,N1
蒙胧,N1
孟浪,N1
靡丽,N1
靡靡,N1
糜烂,N1
迷濛,N1
迷宫般,N1
迷糊,N1
迷离,N1
迷离扑朔,N1
迷离倘恍,N1
迷漫,N1
迷茫,N1
迷蒙,N1
迷蒙蒙,N1
迷迷糊糊,N1
迷迷茫茫,N1
迷迷蒙蒙,N1
迷迷怔怔,N1
弥天,N1
米珠薪桂,N1
秘密,N1
密不透风,N1
绵里藏针,N1
绵软,N1
勉勉强强,N1
勉强,N1
面呈病色,N1
面黄肌瘦,N1
面目可憎,N1
面目狰狞,N1
面色蜡黄,N1
面生,N1
面无表情,N1
藐小,N1
渺茫,N1
渺渺,N1
渺然,N1
渺若烟云,N1
渺小,N1
灭绝人性,N1
明哲保身,N1
名不副实,N1
名过其实,N1
名义,N1
名义上,N1
名誉扫地,N1
命苦,N1
模糊,N1
模糊不清,N1
模棱两可,N1
摩肩接踵,N1
魔鬼般,N1
魔怔,N1
莫须有,N1
漠不关心,N1
漠漠,N1
漠然,N1
陌生,N1
暮气,N1
暮气沉沉,N1
暮色苍茫,N1
幕后,N1
木雕泥塑,N1
木头木脑,N1
木讷,N1
目不识丁,N1
目光短浅,N1
目光如豆,N1
目光凶狠,N1
目空一切,N1
目无余子,N1
目中无人,N1
拿腔拿调,N1
拿腔作势,N1
奶声奶气,N1
男盗女娼,N1
难吃,N1
难看,N1
难人,N1
难上加难,N1
难上难,N1
难说话,N1
难听,N1
难闻,N1
难相处,N1
难驯服,N1
难以,N1
难以沟通,N1
囊空如洗,N1
囊中羞涩,N1
闹得慌,N1
闹哄哄,N1
闹闹哄哄,N1
闹闹嚷嚷,N1
闹嚷嚷,N1
泥沙俱下,N1
你死我活,N1
匿名,N1
腻人,N1
逆耳,N1
蔫不唧儿,N1
蔫儿坏,N1
蔫头耷脑,N1
拈轻怕重,N1
年久失修,N1
鸟尽弓藏,N1
狞恶,N1
凝滞,N1
牛气,N1
扭扭捏捏,N1
奴颜婢膝,N1
懦怯,N1
懦弱,N1
盘根错节,N1
盘陁,N1
庞杂,N1
旁若无人,N1
配不上,N1
蓬乱,N1
蓬散,N1
蓬首垢面,N1
蓬头垢面,N1
蓬头散发,N1
脾气暴,N1
脾气爆躁,N1
脾气坏,N1
脾气火暴,N1
脾气急躁,N1
皮毛,N1
皮相,N1
僻静,N1
偏激,N1
偏颇,N1
偏听偏信,N1
偏狭,N1
偏斜,N1
偏心,N1
偏心眼,N1
片断,N1
片面,N1
骗人,N1
漂浮,N1
贫寒,N1
贫苦,N1
贫困,N1
贫穷,N1
贫瘠,N1
平白,N1
平白无故,N1
平淡,N1
平淡无奇,N1
平淡无味,N1
平铺直叙,N1
平铺直序,N1
凭白无故,N1
凭空,N1
泼辣,N1
婆婆妈妈,N1
破败,N1
破坏性,N1
破旧,N1
破烂不堪,N1
破陋,N1
扑朔迷离,N1
铺张,N1
铺张浪费,N1
欺诈性,N1
七零八落,N1
凄惨,N1
凄楚,N1
凄寒,N1
凄寂,N1
凄苦,N1
凄冷,N1
凄厉,N1
凄凉,N1
凄迷,N1
凄怆,N1
漆黑,N1
漆黑一团,N1
其貌不扬,N1
奇丑无比,N1
奇形怪状,N1
崎岖,N1
崎岖不平,N1
起绉,N1
起褶子,N1
岂有此理,N1
气粗,N1
气闷,N1
气盛,N1
气势汹汹,N1
气壮如牛,N1
千变万化,N1
千疮百孔,N1
千金一掷,N1
千钧一发,N1
千篇一律,N1
前呼后拥,N1
浅薄,N1
浅尝辄止,N1
浅陋,N1
欠妥,N1
欠完善,N1
欠周到,N1
强暴,N1
强横,N1
强行,N1
强制,N1
强制性,N1
巧黠,N1
翘尾巴,N1
峭直,N1
怯懦,N1
怯然,N1
怯弱,N1
怯生生,N1
禽兽不如,N1
轻薄,N1
轻淡,N1
轻浮,N1
轻贱,N1
轻狂,N1
轻率,N1
轻描淡写,N1
轻易,N1
轻佻,N1
倾斜,N1
清淡,N1
清高,N1
清寒,N1
清苦,N1
清冷,N1
清贫,N1
穷乏,N1
穷极潦倒,N1
穷苦,N1
穷困,N1
穷困潦倒,N1
穷奢极侈,N1
穷奢极欲,N1
穷酸,N1
穷途潦倒,N1
穷途末路,N1
穷凶极恶,N1
穷匮,N1
囚首垢面,N1
区区,N1
曲曲折折,N1
曲折,N1
屈才,N1
屈理,N1
犬牙交错,N1
缺德,N1
缺乏才智,N1
缺乏教养,N1
缺乏绅士风度,N1
缺乏幽默,N1
缺心眼,N1
缺心眼儿,N1
群魔乱舞,N1
攘攘,N1
扰扰,N1
绕脖子,N1
人不为己，天诛地灭,N1
人不知，鬼不觉,N1
人声鼎沸,N1
人声嘈杂,N1
人头攒动,N1
人为财死，鸟为食亡,N1
任重道远,N1
任纵,N1
认死理,N1
认死理儿,N1
冗长,N1
冗余,N1
冗赘,N1
柔弱,N1
肉了叭叽,N1
肉麻,N1
如临大敌,N1
如临深渊,N1
如履薄冰,N1
乳臭未干,N1
软绵绵,N1
软弱,N1
软弱无力,N1
若明若暗,N1
若隐若现,N1
弱不禁风,N1
弱不胜衣,N1
弱势,N1
弱小,N1
弱智,N1
三天打鱼两天晒网,N1
散乱,N1
散漫,N1
嗓子不好,N1
丧尽天良,N1
丧心病狂,N1
骚乱性,N1
色厉内荏,N1
色迷迷,N1
色情,N1
涩苦,N1
涩滞,N1
杀气腾腾,N1
杀人不见血,N1
杀人不眨眼,N1
杀人如麻,N1
傻呵呵,N1
傻乎乎,N1
傻里瓜唧,N1
傻里傻气,N1
傻头傻脑,N1
山南海北,N1
山穷水尽,N1
闪烁,N1
伤风败俗,N1
伤脑筋,N1
伤天害理,N1
伤心惨目,N1
少不更事,N1
奢侈,N1
奢华,N1
奢靡,N1
奢糜,N1
蛇蝎心肠,N1
涉世不深,N1
身无分文,N1
深重,N1
神不知，鬼不觉,N1
神不知鬼不觉,N1
神秘,N1
神气活现,N1
神气十足,N1
神神秘秘,N1
神志委靡,N1
声名狼藉,N1
声色俱厉,N1
生拉硬拽,N1
生涩,N1
生疏,N1
生硬,N1
盛气凌人,N1
剩余,N1
失常,N1
失当,N1
失检,N1
失礼,N1
失落,N1
失去理性,N1
失神,N1
失慎,N1
失实,N1
失宜,N1
十恶不赦,N1
十室九空,N1
什锦,N1
食而不化,N1
食而不知其味,N1
食古不化,N1
实属不易,N1
使不得,N1
使人疲劳,N1
世故,N1
世情冷暖,N1
世俗,N1
世态炎凉,N1
誓不两立,N1
势不两立,N1
势利,N1
势利眼,N1
嗜杀成性,N1
嗜血,N1
嗜血成性,N1
恃才傲物,N1
手脚不干净,N1
手紧,N1
手生,N1
手头紧,N1
手无缚鸡之力,N1
守旧,N1
守株待兔,N1
瘦弱,N1
输理,N1
疏忽,N1
疏懒,N1
疏松,N1
书生气,N1
鼠胆,N1
鼠目寸光,N1
数不上,N1
数不着,N1
衰弱,N1
衰颓,N1
水火不相容,N1
水泄不通,N1
水性杨花,N1
水中捞月,N1
瞬息万变,N1
说不过去,N1
说来话长,N1
斯文扫地,N1
私底下,N1
私密,N1
私下,N1
私下里,N1
私自,N1
死板,N1
死板板,N1
死沉沉,N1
死脑筋,N1
死气沉沉,N1
死去活来,N1
死死,N1
死心塌地,N1
死心眼,N1
死心眼儿,N1
死性,N1
死一般,N1
死硬,N1
死有余辜,N1
肆无忌惮,N1
肆意,N1
四大皆空,N1
四面楚歌,N1
似乎,N1
似是而非,N1
松垮,N1
松垮垮,N1
松散,N1
松散散,N1
松松垮垮,N1
耸人听闻,N1
酥软,N1
酥松,N1
俗气,N1
素不相识,N1
素昧平生,N1
肃杀,N1
酸不溜丢,N1
酸臭,N1
酸刻,N1
酸溜溜,N1
酸涩,N1
随便,N1
随风倒,N1
随风使舵,N1
随风转舵,N1
随随便便,N1
随心所欲,N1
损人利己,N1
琐碎,N1
琐细,N1
琐屑,N1
索然,N1
索然乏味,N1
索然寡味,N1
索然无味,N1
所谓,N1
太随便,N1
太虚,N1
贪得无厌,N1
贪婪,N1
贪心,N1
贪心不足,N1
瘫软,N1
谈何容易,N1
唐突,N1
烫手,N1
淘气,N1
淘神,N1
讨厌,N1
特困,N1
特贫,N1
体力不支,N1
体弱,N1
体衰,N1
天昏地暗,N1
天南地北,N1
天南海北,N1
恬淡,N1
挑逗性,N1
铁杆儿,N1
铁公鸡一毛不拔,N1
铁石心肠,N1
铁血,N1
听天由命,N1
偷工减料,N1
偷偷,N1
偷偷摸摸,N1
投机,N1
头脑空虚,N1
头痛,N1
徒劳,N1
徒劳无功,N1
徒劳无益,N1
徒然,N1
土得掉渣,N1
土里土气,N1
土气,N1
土俗,N1
土头土脑,N1
兔死狗烹,N1
兔子不吃窝边草,N1
兔子尾巴长不了,N1
颓败,N1
颓废,N1
蜕化,N1
蜕化变质,N1
退化,N1
拖泥带水,N1
拖沓,N1
歪歪扭扭,N1
歪斜,N1
外面儿光,N1
外行,N1
顽钝,N1
顽梗,N1
顽固,N1
顽劣,N1
顽皮,N1
完全不重要,N1
万恶,N1
万花筒似,N1
万马齐喑,N1
万难,N1
枉费心机,N1
枉然,N1
望梅止渴,N1
忘恩负义,N1
忘情,N1
妄自尊大,N1
威厉,N1
微不足道,N1
微贱,N1
微茫,N1
微末,N1
危殆,N1
危机四伏,N1
危机重重,N1
危急,N1
危如累卵,N1
危亡,N1
危险,N1
危在旦夕,N1
唯利是图,N1
唯我独尊,N1
惟利是图,N1
惟我独尊,N1
为人作嫁,N1
为人作嫁衣裳,N1
为所欲为,N1
萎靡不振,N1
委靡不振,N1
委琐,N1
伪善,N1
伪造,N1
未便,N1
未成熟,N1
未归类,N1
未揭露,N1
未老先衰,N1
未列计划,N1
未受过教育,N1
味道不好,N1
味同嚼蜡,N1
畏怯,N1
畏首畏尾,N1
文不对题,N1
文弱,N1
文恬武嬉,N1
紊乱,N1
问道于盲,N1
窝囊,N1
乌沉沉,N1
乌灯黑火,N1
乌洞洞,N1
乌七八糟,N1
乌漆墨黑,N1
乌涂,N1
乌托邦,N1
乌压压,N1
乌烟瘴气,N1
污秽,N1
污七八糟,N1
污浊,N1
无伴,N1
无表情,N1
无补,N1
无补于事,N1
无常,N1
无诚意,N1
无道德观念,N1
无的放矢,N1
无动于衷,N1
无度,N1
无端,N1
无端端,N1
无法无天,N1
无根据,N1
无故,N1
无关大局,N1
无关宏旨,N1
无关紧要,N1
无关痛痒,N1
无光,N1
无光泽,N1
无规,N1
无涵养,N1
无稽,N1
无济于事,N1
无计划,N1
无记名,N1
无纪律,N1
无价值,N1
无教养,N1
无节制,N1
无可无不可,N1
无口才,N1
无赖,N1
无理,N1
无礼,N1
无力,N1
无聊,N1
无眉目,N1
无目的,N1
无能,N1
无能为力,N1
无凭无据,N1
无情,N1
无情无义,N1
无人过问,N1
无人问津,N1
无伤大雅,N1
无生气,N1
无实效,N1
无实质,N1
无所帮助,N1
无所不用其极,N1
无特色,N1
无望,N1
无味,N1
无谓,N1
无吸引力,N1
无限制,N1
无效,N1
无依无靠,N1
无意义,N1
无益,N1
无用,N1
无原则,N1
无缘无故,N1
无证据,N1
无知,N1
无中生有,N1
无助,N1
无足轻重,N1
芜杂,N1
武断,N1
雾里看花,N1
误诊,N1
稀里糊涂,N1
稀松,N1
稀松平常,N1
喜新厌旧,N1
细碎,N1
细小,N1
下乘,N1
下道儿,N1
下等,N1
下贱,N1
下流,N1
下品,N1
下三烂,N1
下三滥,N1
下作,N1
吓人,N1
纤弱,N1
险毒,N1
险恶,N1
险峻,N1
险峭,N1
险象环生,N1
险要,N1
险诈,N1
险阻,N1
现行,N1
羡余,N1
香艳,N1
享乐,N1
向上倾斜,N1
向下倾斜,N1
象征性,N1
萧然,N1
萧瑟,N1
萧森,N1
萧疏,N1
萧索,N1
萧条,N1
萧飒,N1
嚣杂,N1
嚣张,N1
消极,N1
小肚鸡肠,N1
小儿科,N1
小家子气,N1
小家子相,N1
小里小气,N1
小气,N1
小手小脚,N1
小小不言,N1
小心眼,N1
小心眼儿,N1
笑里藏刀,N1
效率很差,N1
携贰,N1
邪恶,N1
斜体,N1
斜歪,N1
卸磨杀驴,N1
懈怠,N1
辛苦,N1
辛酸,N1
辛辛苦苦,N1
心不在焉,N1
心粗,N1
心地狭窄,N1
心毒,N1
心浮,N1
心黑手辣,N1
心狠,N1
心狠手辣,N1
心口不一,N1
心切,N1
心如蛇蝎,N1
心如铁石,N1
心胸狭隘,N1
心胸狭窄,N1
心眼儿小,N1
心眼儿窄,N1
心眼小,N1
心猿意马,N1
星星点点,N1
腥臭,N1
腥臊,N1
腥膻,N1
形单影只,N1
形格势禁,N1
形同路人,N1
形同虚设,N1
形影相吊,N1
行不通,N1
行为不端,N1
行为不检,N1
性格内向,N1
性急,N1
性情急躁,N1
凶巴巴,N1
凶暴,N1
凶残,N1
凶毒,N1
凶恶,N1
凶悍,N1
凶狠,N1
凶横,N1
凶狂,N1
凶蛮,N1
凶猛,N1
凶煞,N1
凶顽,N1
凶险,N1
凶戾,N1
胸无城府,N1
胸无点墨,N1
虚诞,N1
虚浮,N1
虚幻,N1
虚假,N1
虚空,N1
虚夸,N1
虚拟,N1
虚荣,N1
虚弱,N1
虚设,N1
虚妄,N1
虚伪,N1
虚无,N1
虚无飘渺,N1
虚无缥缈,N1
虚虚实实,N1
虚有其表,N1
虚诈,N1
絮叨,N1
絮聒,N1
喧天,N1
喧嚣,N1
喧杂,N1
喧噪,N1
悬乎,N1
悬空,N1
学究气,N1
学识浅薄,N1
学识谫陋,N1
雪上加霜,N1
血淋淋,N1
血腥,N1
血雨腥风,N1
牙碜,N1
烟雾弥漫,N1
烟雾腾腾,N1
严加,N1
严峻,N1
严苛,N1
严酷,N1
严冷,N1
严厉,N1
严肃,N1
严重,N1
言不由衷,N1
言之无物,N1
眼巴巴,N1
眼光短浅,N1
眼皮子高,N1
眼皮子浅,N1
眼生,N1
扬长,N1
羊质虎皮,N1
阳奉阴违,N1
妖里妖气,N1
摇摇晃晃,N1
摇摇欲坠,N1
要不得,N1
野鸡,N1
野蛮,N1
叶公好龙,N1
夜郎自大,N1
一把死拿,N1
一暴十寒,N1
一波三折,N1
一不小心,N1
一场空,N1
一成不变,N1
一触即溃,N1
一发千钧,N1
一锅粥,N1
一脸横肉,N1
一脸稚气,N1
一毛不拔,N1
一偏,N1
一贫如洗,N1
一钱不值,N1
一仍旧贯,N1
一手遮天,N1
一塌糊涂,N1
一团乱麻,N1
一团漆黑,N1
一团糟,N1
一文不名,N1
一文不值,N1
一窝蜂,N1
一无可取,N1
一无是处,N1
一无所长,N1
一无所有,N1
一言堂,N1
一掷千金,N1
依违,N1
依稀,N1
衣衫不整,N1
颐指气使,N1
疑难,N1
倚老卖老,N1
以怨报德,N1
易变,N1
易怒,N1
意马心猿,N1
义正词严,N1
溢价,N1
异常,N1
异形,N1
因循守旧,N1
殷切,N1
阴暗,N1
阴沉,N1
阴沉沉,N1
阴毒,N1
阴恶,N1
阴晦,N1
阴冷,N1
阴凄,N1
阴森,N1
阴森森,N1
阴损,N1
阴险,N1
阴险毒辣,N1
阴性,N1
阴阳怪气,N1
淫荡,N1
淫秽,N1
淫贱,N1
淫乱,N1
淫靡,N1
淫邪,N1
淫逸,N1
淫亵,N1
淫猥,N1
引起反感,N1
隐晦,N1
隐秘,N1
隐然,N1
隐身,N1
隐形,N1
隐性,N1
隐隐,N1
隐隐绰绰,N1
隐隐约约,N1
隐约,N1
应名儿,N1
影影绰绰,N1
硬气,N1
硬生生,N1
硬性,N1
拥挤,N1
拥挤不堪,N1
庸碌,N1
庸俗,N1
庸庸碌碌,N1
用不着,N1
幽暗,N1
幽晦,N1
幽幽,N1
幽冥,N1
幽黯,N1
优柔,N1
优柔寡断,N1
悠谬,N1
犹犹豫豫,N1
犹豫不决,N1
犹豫不前,N1
油乎乎,N1
油滑,N1
油腻,N1
油腻腻,N1
油头滑脑,N1
油汪汪,N1
油脂麻花,N1
油渍渍,N1
有碍观瞻,N1
有弊,N1
有点旧,N1
有毒,N1
有毒性,N1
有害,N1
有名无实,N1
有难度,N1
有伤风化,N1
有失检点,N1
有失偏颇,N1
有失身分,N1
有始无终,N1
有恃无恐,N1
有头无尾,N1
有一搭没一搭,N1
有义务,N1
有罪,N1
幼稚,N1
迂腐,N1
迂阔,N1
迂拙,N1
于事无补,N1
愚笨,N1
愚不可及,N1
愚痴,N1
愚蠢,N1
愚钝,N1
愚陋,N1
愚鲁,N1
愚昧,N1
愚昧无知,N1
愚蒙,N1
愚傻,N1
愚顽,N1
愚妄,N1
愚拙,N1
余剩,N1
逾分,N1
鱼龙混杂,N1
鱼游釜中,N1
与虎谋皮,N1
与世隔绝,N1
与世无争,N1
语无伦次,N1
语焉不详,N1
羽毛未丰,N1
欲壑难填,N1
原始,N1
圆滑,N1
约略,N1
越轨,N1
越礼,N1
云遮雾障,N1
云谲波诡,N1
蕴藉,N1
晕头转向,N1
杂草丛生,N1
杂乱,N1
杂乱无章,N1
杂牌,N1
杂七杂八,N1
杂遝,N1
杂沓,N1
灾难性,N1
在困难中,N1
脏乎乎,N1
脏乱,N1
脏乱差,N1
脏兮兮,N1
糟糕,N1
凿空,N1
凿死理儿,N1
躁急,N1
躁狂,N1
造次,N1
造作,N1
贼溜溜,N1
贼眉鼠眼,N1
贼去关门,N1
贼头贼脑,N1
扎手,N1
张冠李戴,N1
张狂,N1
招致不幸,N1
照本宣科,N1
狰狞,N1
正色,N1
正颜厉色,N1
枝蔓,N1
支离,N1
支离破碎,N1
直呆呆,N1
直瞪瞪,N1
直盯盯,N1
直勾勾,N1
直愣愣,N1
执迷不悟,N1
执拗,N1
趾高气扬,N1
只顾自身利益,N1
只听楼梯响，不见人下来,N1
纸上谈兵,N1
纸醉金迷,N1
志大才疏,N1
智障,N1
稚气,N1
质次价高,N1
质量差,N1
滞背,N1
滞钝,N1
滞涩,N1
滞销,N1
窒闷,N1
重沓,N1
众叛亲离,N1
皱巴,N1
皱巴巴,N1
皱皱巴巴,N1
竹篮打水,N1
竹篮子打水,N1
竹篮子打水一场空,N1
煮豆燃萁,N1
主观,N1
主观上,N1
专横,N1
专横跋扈,N1
专制,N1
转移性,N1
装备不良,N1
装模作样,N1
装腔,N1
装腔作势,N1
装相,N1
装样子,N1
赘余,N1
捉襟见肘,N1
捉摸不定,N1
拙笨,N1
拙劣,N1
着三不着两,N1
子虚,N1
子虚乌有,N1
自傲,N1
自大,N1
自负,N1
自高自大,N1
自命不凡,N1
自命清高,N1
自恃,N1
自私,N1
自私自利,N1
自相矛盾,N1
纵恣,N1
走神,N1
走油,N1
嘴尖,N1
醉翁之意不在酒,N1
最差,N1
最坏,N1
罪不容诛,N1
罪大恶极,N1
罪恶,N1
罪恶多端,N1
罪恶深重,N1
罪恶滔天,N1
罪恶昭彰,N1
罪恶昭著,N1
罪该万死,N1
罪孽深重,N1
做作,N1
作势,N1
坐而论道,N1
坐井观天,N1
兀突,N1
啬刻,N1
厝火积薪,N1
剌戾,N1
剽悍,N1
伧俗,N1
佶屈聱牙,N1
俚俗,N1
倜然,N1
倥侗,N1
倥偬,N1
倨傲,N1
羸弱,N1
跅弛,N1
跅驰,N1
冥顽,N1
冥顽不化,N1
冥顽不灵,N1
冥冥,N1
诘屈聱牙,N1
谫陋,N1
谲诈,N1
茕茕,N1
茕茕孑立,N1
茕茕孑立，形影相吊,N1
荏弱,N1
萋迷,N1
迍邅,N1
拮据,N1
吆三喝四,N1
吆五喝六,N1
咄咄逼人,N1
嗲声嗲气,N1
嘈杂,N1
嘀里嘟噜,N1
岌岌,N1
岌岌不可终日,N1
岌岌可危,N1
嶙峋,N1
嶙嶙,N1
犷悍,N1
狎昵,N1
狷急,N1
猥鄙,N1
猥贱,N1
猥劣,N1
猥陋,N1
猥琐,N1
猥亵,N1
獐头鼠目,N1
忸忸怩怩,N1
忸怩作态,N1
恹恹,N1
悖晦,N1
悖谬,N1
悖逆,N1
悖妄,N1
悭吝,N1
愣头愣脑,N1
愀然,N1
慵懒,N1
懵懂,N1
懵里懵懂,N1
懵懵懂懂,N1
阙陋,N1
阙略,N1
溷浊,N1
澹然,N1
邋里邋遢,N1
邋遢,N1
邋邋遢遢,N1
孱弱,N1
孑然,N1
孑然一身,N1
孑身,N1
驽钝,N1
骈枝,N1
缥缈,N1
缭乱,N1
幺麽,N1
桀骜不驯,N1
暧昧,N1
毵毵,N1
朦胧,N1
朦朦胧胧,N1
膻气,N1
膻腥,N1
熹微,N1
恝然,N1
恣肆,N1
恣意,N1
戆头戆脑,N1
硗薄,N1
硗瘠,N1
锱铢必较,N1
鸷悍,N1
疣赘,N1
瘠薄,N1
癫狂,N1
窈冥,N1
窳败,N1
窳惰,N1
窳劣,N1
褊急,N1
褊狭,N1
矜持,N1
矜夸,N1
聒噪,N1
颛蒙,N1
颟顸,N1
蚍蜉撼大树,N1
蚍蜉撼树,N1
蜻蜓点水,N1
箪食瓢饮,N1
蹩脚,N1
霭霭,N1
龃龉,N1
龌龊,N1
黝暗,N1
黝黯,N1
黠慧,N1
黢黑,N1
黯淡,N1
黯然,N1
傒倖,N1
懆懆,N1
搥胸顿足,N1
哀哀切切,N1
哀愁,N1
哀怜,N1
哀悯,N1
哀戚,N1
哀凄,N1
哀切,N1
哀伤,N1
哀痛,N1
哀痛欲绝,N1
哀怨,N1
哀恸,N1
哀矜,N1
傲视,N1
懊恨,N1
懊悔,N1
懊恼,N1
懊丧,N1
百无聊赖,N1
败兴,N1
板脸,N1
板面孔,N1
板起脸,N1
板着脸,N1
板着面孔,N1
半信半疑,N1
包涵,N1
包容,N1
